gene	FPKM	bivalency_status
Gm2142	0	none
Igkv13-80-1	0	none
Gm7988	0	none
Gm43136	0	none
Gm34248	0.10976	none
Gm43169	0.204049	none
Gm44477	0	none
4930599N24Rik	0.37387	none
Mir669a-4	0	none
Iglc3	0	none
Trav15n-3	0	none
Gm43540	0	none
Gm35585	0.0590775	none
Gm43199	0	none
Gm19710	0	H3K4me3
Gm42514	0.0309927	H3K4me3
Gm7118	0	none
Gm43856	0	none
Gm43080	0.230907	none
Mir3966	0	none
Gm5855	12.2112	H3K27me3
Gm4860	0	none
Gm42744	0.0367554	none
Gm43462	0.22597	none
Gm43287	0	H3K27me3
Gm44408	0	H3K27me3
Gm8891	0	none
Gm43566	0.0371813	H3K4me3
Obox4-ps4	0	none
Gm44305	0	none
Gm42971	0.483191	none
Gm44450	0	none
Gm42682	0	H3K27me3
Gm43662	0.118221	none
Gm43300	0.222133	none
Gm43384	0	none
Gm43648	0.165897	none
Gm43475	0	H3K27me3
Gm42164	0	none
Gm34599	0	none
Gm43663	0	none
Gm43251	0	none
Gm44454	0	none
Gm44393	0	H3K27me3
Ighv1-68	0	none
Gm43777	0	none
Gm42588	0.46874	none
Gm43009	0.0411874	H3K27me3
Utp14b-ps1	0	none
Fbxw14	0	none
Gm43364	0.0411811	H3K27me3
Gm43083	0	none
Gm42527	0.0954964	none
Gm42952	0	none
Gm43398	0.0256402	H3K27me3
Gm49316	0	none
Gm42650	0	none
4633401B06Rik	0.0368204	none
Gm43186	0.761984	none
Gm9238	0	none
Gm5987	0	none
Gm42725	0.146523	H3K4me3
Gm10636	0	H3K27me3
Gm32996	0	H3K27me3
Gm42838	0	none
Ighv1-86	0	none
Igkv2-109	0	none
Gm43513	0.03032	none
Gm43408	0	H3K27me3
Gm42501	0.32178	H3K4me3
Gm47313	0	H3K4me3
Gm42938	0	H3K27me3
Gm44328	0	H3K27me3
Gm43684	0.0236461	H3K4me3
Dnd1-ps	0	none
Gm31048	0	none
Gm3010	0	none
Gm43809	0	H3K4me3
Gm42916	0	H3K27me3
9530034A14Rik	0	none
Gm43047	0.605339	none
Mirlet7f-1	0	none
Gm42615	0.0144116	none
Gm43187	0.369881	none
Gm31230	0	none
Gm44496	0	none
Gm43548	0	H3K27me3
Gm43350	0	none
Trav7n-5	0	none
Gm42543	0	none
Gm43272	0.0337637	none
Gm32158	0	H3K27me3
Gm43367	0	none
Gm44469	0	none
Gm43625	0.0383513	none
Gm42480	0.0898382	none
4930408K08Rik	0	none
Gm42516	0	none
Gm42912	0	H3K27me3
Gm5853	0.0528867	none
Gm43134	0	none
Gm42611	0.22721	none
Gm19739	0	H3K27me3
Gm6649	0.659735	none
Gm30211	0	none
Gm43695	0	none
Gm43505	0	none
Gm43494	0	none
Gm42889	0	H3K27me3
1700017M07Rik	0	none
4930519L02Rik	0	H3K27me3
Gm43831	0.0308097	none
Gm29704	0	H3K27me3
Gm42659	0.0196123	none
Gm43017	0	H3K4me3
Gm42833	0	none
Gm43531	0	none
4930509H03Rik	0.023788	H3K4me3
Gm42975	0.0205186	none
Gm43626	0	none
Gm6639	0	none
Gm43606	0.205097	none
Gm42797	0	H3K27me3
Gm38395	0	none
Gm18711	0	none
Gm3945	0	H3K27me3
Igkv8-22	0	none
Gm18341	0	none
Gm44464	0	none
Gm31306	0	none
Gm42816	0	none
1700081B01Rik	0	H3K27me3
Gm42437	0.132108	none
Gm43383	0	none
Gm43403	0	none
Gm43328	0.141339	none
Gm43705	0	H3K27me3
Gm43338	0.0253384	none
Gm18340	0	none
Gm43428	0.0067994	none
Gm44323	0	H3K27me3
Gm43487	0.21327	none
Gm42612	0	none
Gm43315	0	none
Gm35394	0.332848	H3K4me3
Gm6157	0	none
4930437M23Rik	0	none
Gm43120	0	H3K27me3
Gm26265	0	none
Gm42876	0.042143	none
Gm43737	1.12618	none
Gm43706	0	none
Gm43237	0	none
Gm43327	0	none
Gm19211	0	none
Mir7661	0	none
Gm31881	0.437599	none
Gm43703	0	H3K27me3
Gm42772	0.279966	none
Gm42587	0.0169518	H3K27me3
Gm43780	0	none
Gm43305	1.9025	none
Gm43055	0.00686882	none
AC174780.1	0	none
Gm42855	0	none
Gm43753	0.0771024	none
Gm36070	0	H3K27me3
Gm42723	0.0822811	none
Gm43859	0.593097	none
Gm42598	0.0118135	none
Gm5712	0	none
Gm43827	0	H3K27me3
Gm43380	0	none
Gm31887	0	none
Gm43522	0.0153614	H3K27me3
Gm43465	0.0202168	none
Gm43576	0	H3K27me3
Gm42872	0.1103	none
Gm42440	0.142786	none
C920008G01Rik	0	none
Gm18187	0	none
Mir7210	0	none
Gm44360	0	H3K27me3
Igkv12-49	0	none
Gm42443	0.0234116	none
Gm8828	0	none
Gm42819	0.0250584	none
5330425B07Rik	0.735958	H3K4me3
Gm43838	0	none
Gm43063	0	H3K27me3
Sult1c2-ps1	0	none
Gm42973	0.464959	none
4930558C23Rik	0	H3K27me3
4933415J04Rik	0	H3K27me3
Gm42456	0.864913	H3K27me3
Gm6105	0	none
Mir6384	0	H3K27me3
Gm5708	0	none
Gm42685	0.284482	none
C79130	0.257481	none
Gm42748	0.129183	none
Mir1949	0	H3K4me3
Gm43141	0	none
Gm42521	0.087217	none
Gm43595	0	none
Igkv13-64	0	none
Gm43088	0.0777464	none
Gm9251	0	none
Gm43130	0.00668541	none
Gm43724	0	none
Igkv13-82	0	none
Gm43847	0.226959	none
Gm23604	0	none
Gm43514	0	H3K4me3
Gm44467	0	H3K27me3
Ighv1-83	0	none
Mirlet7e	0	none
Gm42425	0	none
Gm43211	0.0179186	none
Gm43787	0	none
Gm43605	0.0301026	none
Gm19088	0.0689055	none
Gm42859	0	none
4930539C22Rik	0	none
Gm19666	0.0359718	none
Gm43607	0	H3K27me3
Gm44495	0	H3K27me3
Gm43351	0	none
Mir664	0	none
2900064K03Rik	0.276872	none
Gm42496	0.0408062	none
4930563F08Rik	0.275453	none
Gm43006	0.093941	H3K27me3
Gm10290	0	none
Gm43292	0.0692448	none
Gm43049	0	none
Mir7229	0	H3K27me3
Gm6439	0	none
Snord80	0	none
Igkv8-31	0	none
Gm42955	0	none
Mir669a-12	0	none
Gm35065	0	Bivalent
Gm42526	0	none
Gm18957	0	H3K27me3
Gm8099	0.207823	none
Gm47295	0	H3K4me3
Gm42997	0.104379	H3K4me3
Gm24105	0	H3K27me3
Gm43341	0.185224	none
Gm17887	0	none
Gm17956	0.0855655	none
Gm43516	0	none
Gm3970	0	none
Gm42845	0	none
Gm5149	0.0280082	none
Gm18982	0	none
Mir126b	0	H3K27me3
Gm18985	0	none
C430019N01Rik	0	none
Gm43012	0.276329	none
Gm43526	0.417706	none
Gm43654	0.166012	none
Gm44498	0	none
Gm43345	0	H3K27me3
Gm42622	0	none
Gm42627	0	none
Gm42626	0	none
Gm43435	0.0260139	H3K4me3
Gm42707	0	none
Gm42928	0.0340793	H3K27me3
Mir703	0	none
Gm43541	0	none
D030025E07Rik	0	none
Igkv15-97	0	none
Gm43256	0.133092	none
Gm42579	0	none
Gm43400	0	H3K4me3
Gm44465	0	H3K27me3
Gm42969	0.14708	none
Trdv3	0	none
Gm43466	0.128287	none
Gm44489	0	H3K27me3
Gm42141	0.0456786	none
Hist2h2bb	100.175	H3K4me3
Gm43048	2.07407	none
Gm43669	0	none
Trgj2	0	none
Gm43184	0	Bivalent
Gm43841	0.0795116	none
Gm4751	0	none
4930592C13Rik	0.051107	Bivalent
Gm43552	0	none
Gm17954	0.234682	none
Gm35986	0	none
4930425O10Rik	0	none
Gm44456	0	H3K27me3
Gm6073	0	H3K27me3
Mir3960	0	Bivalent
Gm43329	0.0186472	none
Gm19439	0.0373527	H3K27me3
Gm24350	0	none
Gm42808	0	H3K27me3
Gm43258	0.126207	none
Mir7650	0	none
Gm42683	0.0288972	H3K4me3
Mir409	0	none
Gm2861	0	H3K27me3
9130604C24Rik	0.194608	H3K4me3
Gm42890	0.0768134	H3K4me3
Mir376b	0	none
Gm8925	0.664562	none
Gm42681	0	none
Gm43732	0	none
Gm42817	0	H3K27me3
2310074N15Rik	0.070263	none
Gm19185	0	none
Gm42578	0	none
Gm43508	0.110738	none
Igkv3-12-1	0	none
Gm25617	0	none
Gm10484	0.0390966	none
Gm34144	0	none
Gm6745	1.32331	none
Gm42517	19.5197	H3K27me3
Gm43766	0.188596	H3K4me3
Gm9408	0	none
7330423F06Rik	0	none
Gm43147	0	H3K27me3
Gm9515	0	H3K27me3
Gm43708	0	none
Gm44344	0	none
Gm43518	0	none
Gm43572	0	H3K27me3
Gm42479	0.189786	none
Gm44330	0	none
Gm6204	1.45993	none
Gm43678	0	none
4932422M17Rik	0.182193	none
Gm42905	0	none
Igkv4-65	0	none
Gm22711	0	H3K4me3
Sult1c2-ps2	0	none
Gm22813	0	none
Trav5d-3	0	none
BC037156	0	none
Gm42776	0	none
Gm42780	0	H3K27me3
A230001M10Rik	0.394532	none
Gm35013	0.117437	none
Wdr46-ps	0.183868	none
Gm42710	0.256604	none
Gm42829	2.65563	none
Gm43311	0.037664	none
Gm7646	0	none
Obox4-ps32	0	none
Gm44383	0	none
Gm43240	0	none
Gm7291	0	H3K27me3
Gm49348	0	none
1700014F14Rik	0	none
Mir24-1	0	none
Gm7709	0	none
Iglc1	0	none
Gm34333	0.151838	none
Mir6920	0	none
Gm43189	0.00770144	H3K27me3
Gm43539	0.0708858	none
Snora16a	0	H3K4me3
Gm10440	0	none
Mir5121	0	H3K4me3
Gm19243	0	none
Igkv12-42	0	none
Gm42453	0	none
Gm43612	0.103473	none
Gm47278	0	none
Gm7166	0	none
Gm5408	0	none
Mark4-ps	0	none
Gm42769	0.171754	none
A830019L24Rik	0.0970943	none
Gm44359	0	none
Gm43846	0.0320348	H3K27me3
Gm43386	0	H3K27me3
Gm44457	0	none
Gm9256	0.0247991	none
Gm43693	0.0749561	none
Gm17889	0	none
Gm43014	0	none
Mir6925	0	none
Gm43260	0.0899039	none
Gm43575	0	H3K27me3
Gm43628	0.10219	none
Gm43544	0.103901	none
Gm43602	0	none
Gm33866	0	none
Gm43322	0.977878	none
Gm42635	0.0853599	H3K27me3
Gm42809	0	Bivalent
Gm43175	0.235837	none
Gm2965	0	H3K27me3
Gm5075	0.0558928	none
Gm43570	0.0791081	none
Gm43776	0.311667	none
Gm43789	0.343487	none
Gm43089	0	none
Gm6510	0	none
Gm43679	0.135503	none
Gm44491	0	none
Gm40153	0	none
Trav15d-2-dv6d-2	0	none
Gm42793	0	H3K27me3
Igkv12-40	0	none
Trav5n-2	0	none
Gm43254	0.650551	H3K4me3
Gm43319	0.320147	none
D530037P16Rik	0	none
6330410L21Rik	0.00820485	Bivalent
Gm40123	0	Bivalent
Gm42432	0.0905213	none
Gm43647	0	none
Mir219c	0	none
Cycs-ps2	0	none
Gm43242	0.0157665	none
Gm47298	0	none
Igkv13-71-1	0	none
Gm42525	0.246327	H3K27me3
Gm43360	0.101586	none
Gm43805	0.0427079	none
Mir1843a	0	none
Gm42881	0.0595237	none
Gm43318	0.900288	none
Gm42609	0.0525067	none
Gm42782	0	none
Gm43555	4.79107	H3K27me3
Gm43492	0	none
Gm43411	0.100142	none
Gm42597	0	none
2810428J06Rik	0.147147	none
Mir6896	0	none
Gm42770	0.152088	none
Gm44372	0	none
Gm42993	0.265685	none
Gm43065	0	none
AI506816	0.0334763	Bivalent
Gm44479	0	none
Igkv13-73-1	0	none
Gm43307	0.0228622	none
1700042D02Rik	0	H3K4me3
Gm43651	0	none
Tex13c2	0	none
Gm43427	0	none
Gm43554	0	none
Gm43219	0	H3K27me3
Gm44333	0	none
Gm44324	0	none
Gm2213	0	none
Gm16508	0	none
Gm42826	0	none
5430434I15Rik	0	H3K27me3
Gm42465	0	none
Gm43391	0	none
Gm29151	0	none
Gm17951	0	none
Gm23128	0	none
Gm42920	0	H3K27me3
Gm9379	0	none
Gm42616	0.276511	none
Gm43833	0	none
Gm43744	0	none
4933402J10Rik	0	none
Gm47315	0	none
Gm42980	0.0562539	H3K27me3
Igkv4-56	0	none
Gm44322	0	none
Gm43527	0.0244907	none
Gm43672	0.925141	H3K4me3
4930573C15Rik	0	H3K27me3
Gm44316	0	none
Gm42929	0.0430723	H3K27me3
Gm36831	0	none
A530083M17Rik	0.0680182	none
Gm42940	0.0923698	none
Gm43131	0	none
Mir669a-7	0	none
Gm8493	0	none
Gm4410	0	none
Gm43611	0	none
Gm8848	0	none
Gm42463	0.0216427	H3K4me3
Gm43381	0	none
1700108N06Rik	0	none
Gm43545	0.1388	H3K4me3
Gm43608	0	H3K27me3
Gm4332	0.387338	none
Gm4962	0.00840674	none
Iglc4	0	none
Cyp3a63-ps	0	none
Olfr241-ps1	0	none
Gm42861	0	none
Gm42968	0.242208	none
Gm42860	0.020885	none
Gm42996	0.177606	none
Gm44462	0	H3K27me3
Gm42942	0.635412	none
Gm42444	0.105738	none
Gm43019	0.0968706	none
Ass-ps1	0	none
Gm43160	0	none
Gm43614	0.0741299	H3K27me3
Gm20752	0	none
Gm43623	0.0190516	none
4930500L23Rik	0	H3K27me3
Gm43560	0.0860466	none
Gm43013	0	H3K4me3
Gm9364	0	none
Gm42488	0.0492264	Bivalent
Gm43773	0.0304227	none
Gm43820	0.00839226	none
C030032O16Rik	0.0972237	none
Gm40263	0	none
Gm42621	0	none
Igkv2-105	0	none
Gm7902	0.191433	H3K27me3
Gm9497	0	H3K27me3
Gm6135	0	none
Gm43135	0	none
Gm43826	0.031526	none
Gm42663	0	H3K27me3
Gm42892	0.0845303	none
Mir3969	0	none
Gm42804	0	none
Gm43840	0	H3K27me3
Gm5660	0	none
Gm43697	0	H3K27me3
Gm43033	0	none
Gm8836	0	none
Gm47280	0	none
4930404A12Rik	0.00186649	Bivalent
Gm42452	0	none
Gm18163	0	none
Gm43675	0	none
Lef1os1	0.008405	H3K27me3
Gm43609	0.11088	none
Gm44342	0	H3K27me3
Gm9419	0	none
Gm43704	0	H3K27me3
Gm44370	0	none
Gm43072	0.0502873	none
Gm42722	1.63078	H3K4me3
Gm18916	0	none
2010110G14Rik	0	H3K27me3
B230207O21Rik	0	none
Gm42625	0	none
Igkv14-118-2	0	none
Gm42664	0.347397	none
Gm9314	0	none
Gm43438	0	H3K27me3
Gm43493	0	none
Gm43081	0.220332	H3K4me3
Gm42660	0	none
Gm4525	0.411178	none
CT010467.1	0	none
Gm43190	0.158087	none
Gm43221	0.0674855	none
Gm42704	0	none
Gm43571	0.0661818	none
Gm5717	0	none
Gm43434	0	H3K27me3
Gm43779	0	none
Gm43286	0	none
Gm43420	0.0145569	none
Gm18830	0.0700332	none
Gm5284	0	none
Gm18038	0	H3K27me3
Gm43656	0	none
Gm42697	0.00678068	H3K27me3
Gm42679	0.00976053	none
Gm42610	0	none
Gm42638	0.0103936	none
Gm42539	0	none
4930512P04Rik	0	H3K4me3
Gm43781	0	none
4930520M14Rik	0.0469793	none
Gm43520	0	H3K27me3
Gm19210	0	none
Gm44361	0	H3K4me3
Gm36382	0	none
Gm43370	0	none
Gm3724	15.6753	none
Gm42493	0	none
Gm6543	0	none
4933408A14Rik	0	H3K27me3
Gm42538	0	none
Gm44392	0	none
Gm30648	0.338806	none
Gm42208	0	none
Gm18330	0	none
Gm17937	0.112589	none
Gm43735	0	none
Gm43972	0	none
Mir7073	0	none
Gm43045	0	none
Rnu3a	0	H3K4me3
Gm32877	0	none
Gm43430	0.0986606	none
4921527H02Rik	0	none
Gm44351	0	none
Gm44413	0	none
Gm43677	0.0121346	H3K27me3
Mir7232	0	none
Gm43495	0	none
Gm21040	0	none
4930555A03Rik	0	none
Gm43216	0.111043	none
Gm31211	0	none
Gm43610	0	H3K27me3
Pvrig-ps	0	H3K27me3
Gm43613	0.0754856	none
Gm26047	0	none
9430085M18Rik	0.244135	H3K27me3
Gm3922	0	none
Gm43484	0.104053	none
Gm43538	0	H3K27me3
Mir6948	0	none
Gm43393	0	none
Gm17979	0	none
Gm42764	0	none
Gm43235	0	none
Gm44313	0	H3K27me3
Gm43730	0	none
Gm43491	0.104056	none
Gm42987	0	none
Gm47300	0	none
Gm18893	0.0564436	H3K27me3
Gm9523	0.232118	none
Gm7442	0	none
Mir101c	0	none
Gm43463	0.119468	none
Gm7631	0	none
Gm43627	0	Bivalent
Igkv15-101-1	0	none
Gm9710	0.0846518	none
Gm42933	0.0132853	none
Gm20768	2.5674	H3K27me3
4930557B06Rik	0.231837	none
Gm42818	0.0602362	none
Mir7090	0	none
Gm43569	0.0641356	none
Gm44340	0	none
Gm44461	0	none
Gm42717	0.0402125	none
Gm42504	0.0947655	none
Mir3967	0	H3K4me3
Gm44341	0	Bivalent
Gm7815	0	none
Gm43727	0	H3K27me3
Gm44484	0	H3K4me3
Gm21009	0.0180201	none
C230096K16Rik	0.0658971	H3K4me3
Gm43094	0.0890877	none
Gm19184	0	none
Gm4734	0.499091	none
Gm42918	0.312688	H3K4me3
1700001N15Rik	0	none
Gm42842	0.205071	none
Gm43112	0	H3K27me3
Igkv13-55-1	0	none
Gm43426	0	H3K27me3
Mir7218	0	none
Igkv13-61-1	0	none
Gm43368	0	none
Gm43713	0.432138	none
5830416I19Rik	0.0102218	H3K27me3
Gm43288	0.0120529	none
Gm47301	0	none
Rprl1	0	none
2400006E01Rik	0	none
Gm43823	0.0554132	Bivalent
Gm43564	0	none
Gm43586	0	none
Gm43464	0	none
Mir3073b	0	H3K27me3
Gm19409	0.350474	H3K4me3
Gm29811	4.1113e-06	H3K27me3
Gm18611	0	none
Gm43236	0	H3K27me3
Mir509	0	none
Gm43535	0	none
Gm33347	0	none
Gm38670	0	H3K4me3
Gm8066	2.18889	none
Gm42824	0	none
Gm9260	0.627365	none
Gm3544	0	none
Gm43143	0.136598	none
Gm44353	0	none
Gm5050	0	H3K27me3
Gm43046	0.490379	none
Gm43824	0	none
Gm18867	0	H3K27me3
Gm43720	0.00428055	Bivalent
Gm9728	0	none
Gm43349	0	H3K27me3
Gm43392	0	none
Gm42658	0.279323	none
Mir684-1	0	none
Mir468	0	none
Gm42907	0.15182	H3K4me3
Gm36793	0	H3K27me3
Igkv12-47	0	none
Gm9023	0	none
Rpl7a-ps7	0	none
Trav11n	0	none
Gm43524	0	H3K27me3
Gm34086	0	H3K4me3
Gm43375	0.0194113	none
Gm33050	0	none
Mir7646	0	none
Gm42490	0.112991	none
Gm43447	0	Bivalent
Gm40319	0	none
Gm18492	0	none
4930580E04Rik	3.42231e-05	Bivalent
C820005J03Rik	0	H3K27me3
Gm43752	0	H3K4me3
Gm22897	0	H3K27me3
Gm43767	0.544477	none
Gm42828	0.114966	none
Gm42495	0	Bivalent
Gm9397	0	H3K27me3
Mir3970	0	none
Gm47287	0	H3K4me3
Gm42880	0	none
Gm44346	0	Bivalent
Gm2287	0	H3K4me3
Rpl7a-ps2	0	none
Gm43139	0	none
Gm43574	0	none
Gm43424	0	none
Gm43585	0.0185172	none
Gm43593	0.236759	none
Trav23	0	none
Gm43429	0	none
1110003F10Rik	0	none
Gm43174	0.501195	none
Gm42476	0	none
Gm8539	0.410972	none
Gm42932	0	none
4632404M16Rik	0	H3K27me3
Gm47285	0	none
Gm42958	0	none
Gm44339	0	none
Gm42765	0	H3K27me3
Gm8365	0	H3K27me3
Mir6902	0	none
Gm7652	0	none
Gm42518	0.222009	H3K27me3
Gm42911	0	H3K27me3
4933401H06Rik	0	H3K27me3
Gm23370	0	none
Gm42719	0	none
Gm40414	0	none
Gm43523	0.0174357	none
Gm43755	0	none
Gm44378	0	none
Gm9402	0	none
Gm9632	0	none
Gm42720	0	none
Gm43467	0	H3K27me3
Gm43848	0.858321	none
Igkv2-93-1	0	none
Gm42601	0.0359673	none
Gm42992	0.175412	none
Gm43674	0.250042	none
Gm43432	0	none
Mir7228	0	H3K4me3
Gm43222	0	none
Ighv8-10	0	none
Gm42977	0	none
Ckb-ps2	0	none
Mir7118	0	none
Gm10652	1.20692e-05	none
Gm43369	0	none
Gm5309	0	none
Gm43506	0.165182	none
4930428O21Rik	0	H3K27me3
Gm43549	0	none
Gm20223	0	none
Mir129b	0	H3K27me3
Gm42478	0.326511	none
Gm43645	0	H3K27me3
Gm43489	0	none
Mir290b	0	H3K27me3
Gm43330	0.0248825	none
Gm42891	0	none
Gm18430	0	none
Mir1892	0	none
Gm42459	0	none
Gtpbp4-ps6	0	none
Mir5615-1	0	H3K4me3
Mir1a-2	0	H3K4me3
Gm44387	0	none
Gm4869	0	none
Gm8896	0	none
5033403H07Rik	0	none
Gm43726	0	none
Gm42607	0.463085	none
n-TSaga9	0	H3K4me3
Gm42438	0.0687122	none
Gm8013	0	none
Gm7047	0	none
4930554G22Rik	0	none
Gm44338	0	none
Gm35066	0	none
Gm47279	0	H3K4me3
Gm43402	0	none
Gm42994	0.0593415	none
Gm43568	0	H3K27me3
Mir3069	0	H3K4me3
Gm34078	0	none
Gm44453	0	none
Gm43355	0	H3K27me3
Gm43382	0	none
9530097N15Rik	0.0483055	none
Igkv14-126-1	0	none
Gm6522	0	H3K27me3
Gm27680	0.0439183	H3K4me3
Gm43361	0.126042	none
Gm34139	0	none
Gm44300	0	none
Gm42945	0	none
Lhfpl3	4.80208	Bivalent
Gm3519	0.0689876	none
Igkv2-95-1	0	none
Trav4-1	0	none
E330034L11Rik	10.8826	none
Gm43188	0.348169	none
Gm42943	0.0979641	none
Gm42991	0.158258	none
Igkv4-73	0	none
Rhox7-ps2	0	none
Gm21006	0	none
Gm5551	0	none
Gm42690	0.018617	H3K4me3
Gm5870	0	none
Gm43562	0	H3K27me3
Gm42698	0	none
Gm42439	0	none
Gm42902	2.22626	Bivalent
Gm21049	0	none
Gm43357	0	none
Gm43530	0	none
Mir216c	0	none
Gm43284	0	none
Gm17824	0	none
Igkv20-101-2	0	none
Gm42919	0.615489	none
Iglj3p	0	none
Mir7682	0	none
Gm43439	0	H3K4me3
Gm43321	0.201238	none
Mir7092	0	none
Gm29755	0	none
Gm42445	0.215016	none
Gm44460	0	Bivalent
Gm42823	0	none
Gm43320	0.0890422	none
Gm42893	0.237045	none
Gm5857	8.7265	none
Gm42628	0	none
Gm44397	0	none
Gm5550	0.907802	none
Gm9245	0	none
Gm9645	0.0525823	none
Gm42812	0	none
Gm42825	0	none
Gm34866	0	none
Mir873b	0	none
Gm36211	0	none
Gm42820	0.0207428	none
Gm42667	0	none
Gm10685	0	none
Gm42460	0.0535741	H3K27me3
Gm44492	0	H3K4me3
Gm43259	0.0442256	none
Gm32102	1.07489	none
Gm42990	0	none
Gm3103	0	H3K27me3
Mir7015	0	none
Gm35667	0	none
Gm32051	0.0241911	none
Gm44327	0	none
Gm44466	0	H3K4me3
Gm42921	0	none
Gm42594	0	none
Gm42702	0.0625994	none
Gm18748	0	none
Gm21190	0	none
Gm42970	0.713362	none
Gm42957	0.00751945	H3K4me3
Gm43486	0.31874	none
Gm43018	0.21227	none
Gm42934	0.406274	none
Gm43749	0	none
Gm9273	0	H3K27me3
Gm17775	0	none
Gm5711	0	H3K27me3
Gm9678	0	none
Gm42585	0.12318	none
Gm42633	0.0485346	none
Gm43245	0.244784	none
Gm17935	0	none
Gm20755	0	H3K27me3
Gm43725	0	none
Mir1291	0	none
C130083M11Rik	0.513978	none
Mir374c	0	none
Gm40348	0	H3K27me3
Gm43395	0	none
Gm47282	0	none
C030015E24Rik	0.651117	none
Mir7055	0	H3K27me3
Mir3107	0	H3K27me3
Gm43111	0.0706904	H3K27me3
Gm19089	0	none
Gm47294	0	H3K27me3
Gm43011	0.0993876	H3K27me3
Rpl36-ps9	0	H3K27me3
Gm8874	0	none
Gm36551	0	none
Mir721	0	none
Igkv14-118-1	0	none
Trav15d-3	0	none
Ighv8-16	0	none
Gm32736	0.0309785	none
Gm17833	0.105943	none
3830422I06Rik	0	none
Gm9771	0	none
Gm43407	0	none
Mir669a-11	0	none
Gm23370	0	none
Gm43283	0.0237184	none
Gm42446	0.367078	none
Gm29707	0.14742	none
Mir9-1	0	H3K27me3
Igkv2-107	0	none
Gm42755	0	none
Gm7733	0.0845538	none
Gm43195	0.0229506	none
Gm43032	0.430975	none
Gm9403	1.23633	none
Gm42540	0.0587697	none
Gm42711	0	none
Gm42795	0	none
Gm42827	0	none
Gm43529	0	none
Gm32693	0	H3K27me3
4930558F17Rik	0	none
Gm43056	0	none
4933425M03Rik	0	Bivalent
Gm43394	0	none
Gm18429	0.143475	none
Gm43521	0	none
Gm43078	0	none
Gm44348	0	H3K4me3
Mir6976	0	none
Gm30382	0.235082	Bivalent
Gm42441	0.402308	none
Gm42634	0	none
Gm42759	0	Bivalent
Gm38509	0	H3K27me3
Gm8706	0	none
Gm44343	0	H3K27me3
Gm42871	0	none
Gm44497	0	none
Gm42706	0	none
Gm42695	0.0871807	none
Gm42604	0	none
Gm43671	0	none
Gm42841	0.29175	none
Gm18451	0	none
Gm42430	0	none
Gm43233	0	none
Gm5714	0	none
Trav3d-2	0	none
Gm6366	0.0386319	none
Gm43031	0.375784	none
Gm42508	0.0806005	none
Gm43502	0.139527	none
Gm30301	0	none
Gm43670	0.297131	none
4930590L14Rik	0	none
Gm43246	0.133249	none
Gm43410	0.0114816	none
Gm43378	0.0659772	none
Gm44334	0	none
Gm33952	0	none
Igkv13-56-1	0	none
B230303O12Rik	0.0200099	none
Gm43390	0	none
Gm42653	0	none
Gm43646	0	H3K4me3
Gm1969	0	none
Obox4-ps5	0	none
6720482G16Rik	0.126714	H3K4me3
Gm33474	0	H3K27me3
Gm2479	0	H3K4me3
Gm44375	0	H3K27me3
Gm42442	0.219205	none
Gm5552	0	none
Gm43680	0.239492	none
Gm43119	0.434104	H3K27me3
Gm47293	0	H3K4me3
Gm5981	0	H3K27me3
Mir6962	0	none
Gm8969	0	H3K27me3
Gm43582	0.189227	none
Gm43836	0	none
2010309G21Rik	0	none
Gm42814	0.469525	none
Gm43036	0	none
C230071H17Rik	0.0793738	none
Gm44395	0	none
4933417G07Rik	0.088179	none
Gm43183	0	Bivalent
Gm2451	0.113695	none
Gm42613	0.0287025	none
Gm4866	0	none
Gm31026	0	none
Mir7217	0	none
Gm42771	0.290223	none
Mir7231	0	none
Mir7042	0	none
Obox4-ps24	0	none
4930447N08Rik	0	H3K27me3
4930502C17Rik	0	Bivalent
Gm25053	0	none
1700013M08Rik	0	H3K27me3
Gm47311	0	H3K4me3
Gm17590	0	none
4931419H13Rik	0	Bivalent
Gm42879	0.0604803	H3K4me3
Gm47286	0	none
Gm43070	0	none
Gm7048	0	none
4930432H08Rik	0	H3K27me3
Gm44314	0	H3K4me3
Gm42822	0.462033	none
Mir7021	0	none
Gm43532	0.016413	none
Ighv1-73	0	none
Mir6915	0	none
Ighv1-70	0	none
4930405L22Rik	0	none
Gm43509	0.0363066	none
Gm42535	0	none
Gm44365	0	none
Gm43217	0	none
Gm43178	0.190968	none
Mir466b-1	0	none
Gm43181	0	H3K27me3
Gm43103	0	H3K27me3
Gm22048	0	none
Gm43750	0.318226	none
Gm42652	0	none
Gm43746	0	none
Gm8968	0	none
Obox4-ps25	0	none
Gm36266	0.132769	H3K27me3
Gm47281	0	none
Gm9353	0.0737964	none
Trav7-5	0	none
Gm42752	0	none
Gm5554	0	none
Gm43335	0.0261314	none
Gm8853	0	none
Gm43344	0	none
Gm44302	0	H3K27me3
Gm21680	0.0197984	none
Gm43558	0	none
Gm40155	0.0998062	none
Igkv2-116	0	none
Gm42669	0.364041	none
Gm33466	0	H3K27me3
Gm43431	0	none
Gm43042	0	none
Gm43098	0	none
Gm43813	0.157404	none
Gm42455	0.0755956	none
Gm43121	0	none
Gm20940	0	H3K27me3
Gm43534	0	H3K27me3
Mir465d	0	none
Gm43422	0.0154859	H3K27me3
Gm40331	0	H3K27me3
Gm42643	0	none
Gm42483	0.0651217	H3K27me3
