gene	FPKM	bivalency_status
Washc1	3.97549	H3K4me3
Washc2	6.34552	H3K4me3
Themis3	0	none
Lhcgr	0.0523534	none
Nrxn1	267.69	H3K4me3
Cacna1h	10.3739	H3K4me3
Prss41	0.0355708	H3K4me3
Prss21	0	none
Tedc2	1.37263	H3K4me3
Lrpprc	16.6954	H3K4me3
Atp6v0c	89.4914	H3K4me3
Pdpk1	53.5386	none
Prss30	0.111462	none
Sbpl	0	none
Prepl	98.9322	H3K4me3
Sbp	0	none
Abca3	5.23775	H3K4me3
Slc3a1	0	none
Eci1	0.670605	H3K4me3
Six2	0	H3K27me3
Srbd1	2.85987	H3K4me3
Dnase1l2	0	none
E4f1	9.69119	H3K4me3
Epas1	1.75343	Bivalent
Mlst8	10.6521	H3K4me3
Rhoq	4.14904	H3K4me3
Pigf	4.68067	H3K4me3
Cript	5.66588	H3K4me3
Mcfd2	36.6099	H3K4me3
Msh2	5.96405	H3K4me3
Gtf2a1l	0.0420975	none
Meiob	0	H3K4me3
Hagh	7.00864	none
Spsb3	3.07176	H3K4me3
Mapk8ip3	101.029	H3K4me3
C3	0.00657584	H3K27me3
Jpt2	1.25608	H3K4me3
Tmem204	0.146759	none
Ift140	2.22083	H3K4me3
Telo2	7.52132	H3K4me3
Prss28	0	none
St6gal2	7.59539	H3K4me3
Tpsab1	0	none
Pot1b	0.834753	H3K4me3
Tekt4	0	none
Sox8	20.178	H3K4me3
Nme4	0.316725	H3K4me3
Tmem8	0.664929	H3K4me3
Mrpl28	8.14384	H3K4me3
Axin1	8.9868	H3K4me3
Pdia2	0.0729787	H3K4me3
Rgs11	0.399924	H3K4me3
Fam234a	1.46884	H3K4me3
Luc7l	8.97427	H3K4me3
Dusp1	6.51478	H3K4me3
Bnip1	2.79729	H3K4me3
Phf1	1.78857	H3K4me3
Cuta	14.7951	H3K4me3
Plin3	0.182063	none
Kdm4b	7.91959	H3K4me3
Rpl36-ps2	0.210095	none
Rfx2	0.456505	H3K4me3
Acsbg2	0.00981838	none
Uqcc2	58.4809	H3K4me3
1700061G19Rik	0	none
Ip6k3	0.0262885	none
Grm8	3.09006	Bivalent
Mllt1	14.691	H3K4me3
Nudt3	114.016	H3K4me3
Spdef	0	none
Snrpc	2.9296	none
Taf11	12.5935	H3K4me3
Anks1	1.10189	H3K4me3
Zfp523	8.70503	H3K4me3
Fkbp5	23.078	H3K4me3
Armc12	0	none
Clpsl2	0	none
Clps	0	none
Pdzph1	0	none
Nudt12	1.02801	Bivalent
Cul2	3.52781	H3K4me3
Bambi	0.266904	H3K4me3
Lyzl1	0	none
Mtpap	3.80153	H3K4me3
Map3k8	0.226327	Bivalent
Svil	1.51025	H3K4me3
Zeb1	28.5397	H3K4me3
Epc1	15.6398	H3K4me3
Sos1	10.209	H3K4me3
Map4k3	8.18156	H3K4me3
Tmem178	6.03298	H3K4me3
Thumpd2	1.06383	H3K4me3
Pkdcc	0.206186	Bivalent
Cox7a2l	27.1771	none
Thada	2.85026	H3K4me3
Dync2li1	0.770273	H3K4me3
Abcg8	0.0164051	none
Adcyap1	0.378565	H3K27me3
Polr2d	2.54299	H3K4me3
Slc25a46	21.8714	H3K4me3
Sap130	5.55623	H3K4me3
Syt4	72.1385	H3K4me3
Adad2	0	none
Celf4	176.745	H3K4me3
Tpgs2	7.15144	H3K4me3
Slc39a6	8.97179	H3K4me3
Elp2	3.25507	H3K4me3
2700062C07Rik	3.29951	H3K4me3
Zscan30	1.21723	H3K4me3
Zfp397	9.03214	H3K4me3
Mapre2	42.4052	H3K4me3
Wac	39.0923	H3K4me3
Ccny	20.6895	H3K4me3
Thoc1	1.59872	H3K4me3
Rock1	4.53086	H3K4me3
Cyp4f14	0.0328824	H3K27me3
Esco1	4.02614	H3K4me3
Mib1	29.162	H3K4me3
Cyp4f41-ps	0.392037	H3K4me3
Zfp871	14.3534	H3K4me3
Adamts10	0.466713	H3K4me3
Myo1f	0	none
Kifc5b	0.295447	H3K4me3
Dtna	13.7079	H3K4me3
Cdh2	32.3151	H3K4me3
Ccdc178	0	H3K27me3
Tapbp	4.4932	H3K4me3
Pfdn6	24.9354	H3K4me3
Wdr46	2.02586	H3K4me3
Mep1b	0	none
Rnf138	1.84607	H3K4me3
Vps52	3.24371	H3K4me3
Ring1	4.5958	H3K4me3
Slc39a7	24.1652	H3K4me3
Col11a2	0.0647035	H3K4me3
Dsc2	0.0374624	Bivalent
H2-Oa	0	none
Brd2	64.2938	H3K4me3
Psmb8	0.0746584	Bivalent
Tap2	0.204304	H3K4me3
Btnl2	0	none
Pfdn1	14.3382	H3K4me3
Psd2	1.03504	Bivalent
Tmem173	0.247246	none
Dnajc18	33.0876	none
Spata24	2.14865	H3K4me3
Mzb1	0.0428111	H3K27me3
Slc23a1	0.0167359	none
Sil1	14.0095	H3K4me3
Hspa9	89.2904	H3K4me3
Etf1	19.2552	H3K4me3
Cyp21a1	0	none
Gfra3	0	H3K27me3
Nelfe	5.89443	H3K4me3
Cdc23	30.0676	H3K4me3
C2	0.202234	H3K4me3
Epb41l4a	0.303672	Bivalent
Stard4	4.91008	H3K4me3
Tslp	0	H3K27me3
Bin1	7.85516	H3K4me3
Ercc3	2.99698	H3K4me3
Map3k2	3.34229	H3K4me3
Iws1	7.48577	H3K4me3
Proc	0	none
Csnk2b	44.8764	H3K4me3
Myo7b	0.00896023	H3K27me3
Apom	0.030429	none
Bag6	37.2999	H3K4me3
Prrc2a	72.2349	H3K4me3
Lims2	0.388881	none
Aif1	1.06134	none
Ltb	0.0722096	none
Wdr33	9.83303	H3K4me3
Tnf	0	none
Lta	0.147567	none
Atp6v1g2	121.006	none
Riok3	7.59858	H3K4me3
Pou5f1	0	H3K27me3
Psors1c2	0	none
Rmc1	12.0621	H3K4me3
Aqp4	1.31472	none
Npc1	4.89153	H3K4me3
Mrpl27	20.5533	H3K4me3
Zfp521	6.24077	Bivalent
Lama3	0.071068	H3K27me3
Dhx16	3.30088	H3K4me3
Impact	35.2036	H3K4me3
Ttc39c	3.54903	H3K27me3
Ndfip1	45.257	none
Atat1	17.9673	H3K4me3
Spry4	1.12745	Bivalent
Gnl1	21.681	H3K4me3
Cabyr	0.738689	H3K4me3
Nr3c1	25.8969	none
Mrps18b	4.64942	H3K4me3
Gm8615	0.109134	none
Pcdh12	0.0126177	none
Dele1	5.7121	H3K4me3
Rpp21	6.32896	H3K4me3
H2-M10.1	0	none
Arap3	2.19572	none
Hdac3	13.9201	H3K4me3
Diaph1	14.9971	H3K4me3
Trim26	5.13271	H3K4me3
H2-M5	0.0822013	none
Gabbr1	111.912	H3K4me3
Myot	0.321433	none
Dcp2	11.1869	H3K4me3
Ik	11.8819	H3K4me3
Pggt1b	3.75918	H3K4me3
Mal2	18.8037	H3K4me3
Ap3s1	15.7503	H3K4me3
Lvrn	0.00568266	H3K27me3
Ankhd1	12.4363	H3K4me3
Slc4a9	0	none
Hbegf	4.01701	H3K4me3
Yipf5	5.55269	H3K4me3
Rbm27	7.80655	H3K4me3
Lars	13.1537	H3K4me3
Pou4f3	0	H3K27me3
Tcerg1	21.2733	H3K4me3
Ppp2r2b	38.6324	H3K4me3
Dpysl3	6.23242	Bivalent
Jakmip2	48.5019	H3K4me3
Spink1	0	H3K27me3
Dtwd2	0.76921	H3K4me3
Hsd17b4	3.03719	Bivalent
Ftmt	0	H3K27me3
Rab27b	14.7029	H3K4me3
Dynap	0	none
Mbd2	24.7997	H3K4me3
Smad4	23.4364	H3K4me3
Sec11c	5.45143	H3K4me3
Grp	0	H3K27me3
Rax	0	H3K27me3
Cplx4	0	none
Pmaip1	0.02516	Bivalent
Gnal	262.553	H3K4me3
Impa2	5.85135	H3K4me3
Cidea	0.1981	H3K27me3
Afg3l2	26.4261	H3K4me3
Srfbp1	6.6235	H3K4me3
Lox	0.0075185	H3K27me3
Prelid3a	3.58599	H3K4me3
1700034E13Rik	0	H3K27me3
Spire1	20.0394	H3K4me3
Sncaip	3.7802	H3K4me3
Snx24	2.24095	H3K4me3
Psmg2	0.883559	H3K4me3
Ppic	0.0276539	H3K27me3
Ptpn2	4.11959	H3K4me3
Cep192	0.221022	H3K4me3
Ldlrad4	10.3215	H3K4me3
4930546C10Rik	0	H3K27me3
Setbp1	7.10853	H3K4me3
Slc14a2	0.0355256	none
Galr1	0.308248	H3K27me3
Me2	5.07071	H3K4me3
Mapk4	30.6568	H3K4me3
Cxxc1	5.85842	H3K4me3
Mbd1	7.76834	H3K4me3
Smad2	5.06981	H3K4me3
Sall3	0.182707	Bivalent
Atp9b	6.74877	H3K4me3
Rbfa	19.3476	H3K4me3
Gm16286	44.4142	H3K4me3
Pde6a	0.142264	none
Csnk1a1	51.8854	H3K4me3
Il17b	0.0657946	none
Pcyox1l	5.68173	H3K4me3
Grpel2	4.14955	H3K4me3
Napg	18.4103	H3K4me3
Txnl1	21.6468	H3K4me3
Nars	54.8958	H3K4me3
Fech	16.6025	H3K4me3
Nedd4l	47.0588	H3K4me3
Lmnb1	1.53638	H3K4me3
C330018D20Rik	2.53126	H3K4me3
Megf10	0.174922	Bivalent
Prrc1	1.66725	H3K4me3
Slc12a2	1.30016	H3K4me3
Fbn2	0.432941	Bivalent
Slc27a6	0	H3K27me3
Isoc1	3.52075	Bivalent
Dctn4	10.0596	H3K4me3
Rbm22	5.11262	H3K4me3
Rps14	4.00671	H3K4me3
Cd74	0	none
Tcof1	8.94339	H3K4me3
Tmx3	16.3219	H3K4me3
Camk2a	335.382	H3K4me3
Cdx1	0	H3K27me3
Pdgfrb	0.0763837	H3K27me3
Csf1r	0.440914	none
Hmgxb3	7.28099	H3K4me3
Gnaq	23.0791	H3K4me3
Psat1	4.16542	none
Tle4	25.0407	H3K4me3
Cndp2	12.8518	H3K4me3
Timm21	2.86029	H3K4me3
Cyb5a	31.619	none
Cbln2	1.66681	Bivalent
Slc22a6	0	none
Scgb1a1	0	none
Asrgl1	5.37047	H3K4me3
Gm9750	0.0153219	H3K4me3
Anxa1	0.0397432	none
Incenp	5.9081	H3K4me3
Fth1	74.0665	none
Rab3il1	0.349047	none
Fads3	1.41001	H3K4me3
Fads2	2.37925	H3K4me3
Tmem138	1.94154	H3K4me3
Tmem216	0.836343	H3K4me3
Sdhaf2	12.2669	H3K4me3
Cd5	0	none
Cd6	0.0634341	none
Ms4a7	0	none
Ms4a1	0	none
Ms4a4c	0	none
Ms4a6b	0	none
Ms4a4d	0	none
Ms4a6d	0	none
Ms4a2	0.0105199	none
Ms4a3	0.0323147	none
Cblif	0	none
Mrpl16	10.8747	H3K4me3
Osbp	11.8949	H3K4me3
Fam111a	0.145018	none
Keg1	0	none
Zfp91	20.9165	H3K4me3
Lpxn	0	H3K4me3
Gna14	0.0418686	H3K27me3
Rfk	6.36279	H3K4me3
Pcsk5	3.05182	H3K4me3
Ostf1	0.852295	Bivalent
Carnmt1	1.81713	H3K4me3
Trpm6	0.0188462	H3K27me3
1700025F22Rik	0	none
1700017D01Rik	0	none
Ms4a8a	0	none
Ms4a10	0	none
Ccdc86	1.96013	H3K4me3
Zp1	0.0134231	none
Prpf19	8.85838	H3K4me3
Tmem132a	39.1998	H3K4me3
Slc15a3	0.013579	none
Pga5	0	none
Ddb1	16.0935	H3K4me3
Fen1	7.32517	H3K4me3
Syt7	24.968	H3K4me3
Aldh1a7	0.0577393	none
Tmc1	0.0148694	none
Zfand5	17.7198	H3K4me3
Cemip2	2.85688	H3K4me3
Slc22a19	0	none
Rtn3	108.87	H3K4me3
Atl3	3.38077	H3K4me3
Gm16437	0.80911	none
Naa40	4.43776	H3K4me3
Lipo3	0.99735	none
Otub1	53.0192	H3K4me3
Lipf	0	none
Cdc42bpg	1.04374	none
Lipn	0	none
Lipk	0	none
Ehd1	10.9252	H3K4me3
Atg2a	1.67083	H3K4me3
Ankrd22	0.00930103	none
Stambpl1	3.37907	H3K4me3
Ppp2r5b	32.5001	H3K4me3
Fas	0	H3K27me3
Cdc37l1	11.9547	H3K4me3
Lipa	1.14549	Bivalent
Ak3	8.02211	H3K4me3
Gpha2	0.132707	none
Rcl1	2.82266	H3K4me3
Majin	0.510867	none
Snx15	7.62896	H3K4me3
Jak2	2.76956	H3K4me3
Sac3d1	2.28768	H3K4me3
Cdca5	0	H3K4me3
Zfpl1	8.07639	H3K4me3
Tnfrsf25	0.0164431	none
Kif20b	0.040646	H3K4me3
Vps51	10.754	H3K4me3
Htr7	1.14941	Bivalent
Tm7sf2	1.68618	H3K4me3
Rpp30	1.71885	Bivalent
Ankrd1	0.0178154	H3K27me3
Pcgf5	1.72538	H3K4me3
Mlana	0	none
Syvn1	3.16397	H3K4me3
Il33	0.116931	H3K27me3
Tnks2	14.2374	H3K4me3
Tjp2	0.819167	Bivalent
Trpd52l3	0	none
Frmd8	0.33916	H3K4me3
Uhrf2	4.78208	H3K4me3
Slc25a45	0.113123	none
Rad9a	2.09215	H3K4me3
Dpf2	14.2451	H3K4me3
Gldc	0.131547	Bivalent
Mrpl21	3.54909	H3K4me3
Rps6kb2	3.03374	H3K4me3
Ighmbp2	2.75329	H3K4me3
Pola2	0.906983	H3K4me3
Coro1b	3.76408	H3K4me3
Dmrt1	0	H3K27me3
Eif1ad	2.27032	H3K4me3
Cabp4	0.0770253	none
Chka	4.80187	H3K4me3
Banf1	7.87131	H3K4me3
Tmem134	3.7879	H3K4me3
Cst6	1.62184	H3K4me3
Aip	23.7182	H3K4me3
Pitpnm1	14.4935	H3K4me3
Sf3b2	102.368	H3K4me3
Pold4	2.37044	H3K4me3
Pacs1	18.4556	H3K4me3
Cdk2ap2	1.2292	H3K4me3
Cabp2	0	none
Grk2	20.4967	H3K4me3
Klc2	46.9959	H3K4me3
Mbl2	0	none
Acy3	0.12948	none
Pip5k1b	1.02242	Bivalent
Dkk1	0	H3K27me3
Gm49405	0.0408041	H3K4me3
Rab1b	22.2891	H3K4me3
Doc2g	0.394769	none
Cnih2	36.7152	H3K4me3
Yif1a	1.23944	H3K4me3
Cbwd1	5.93649	H3K4me3
Rin1	20.7398	H3K4me3
Aldh3b1	0.525443	none
Asah2	3.33859	H3K4me3
Rce1	6.02092	H3K4me3
Slc29a2	0.811872	H3K4me3
Pcx	4.53608	H3K4me3
Minpp1	14.8793	H3K4me3
Apba1	20.9826	H3K4me3
Papss2	0.353825	H3K27me3
Cpt1a	0.101183	H3K27me3
Peli3	7.93127	H3K4me3
Mrpl11	5.20726	H3K4me3
Lao1	0	none
Tesmin	0.01647	H3K4me3
Mus81	3.48788	H3K4me3
Gal	0.201669	H3K27me3
Ppp6r3	14.9807	H3K4me3
Efemp2	0.363251	H3K4me3
Ctsw	0.0222591	none
Fibp	2.20553	H3K4me3
Fosl1	0	H3K4me3
Lrp5	0.0866222	H3K4me3
Drap1	16.1578	H3K4me3
Smarca2	90.4537	H3K4me3
Ovol1	0	H3K27me3
Vldlr	17.8151	H3K4me3
Rnaseh2c	2.25635	H3K4me3
Kat5	21.6986	H3K4me3
Rela	2.51241	H3K4me3
Slc1a1	18.0048	H3K4me3
Kcnk7	0.0347881	none
Ehbp1l1	4.36785	H3K4me3
Fam89b	7.55778	H3K4me3
Ltbp3	1.22128	H3K4me3
Scyl1	18.0721	H3K4me3
Capn1	3.37342	H3K4me3
Smc5	8.41105	H3K4me3
Arl2	14.4236	H3K4me3
Men1	18.0728	H3K4me3
Map4k2	3.67483	H3K4me3
Sf1	48.8127	H3K4me3
Rps6ka4	6.37473	H3K4me3
Prdx5	44.1211	H3K4me3
Esrra	6.41549	H3K4me3
Kcnk4	0.427781	H3K4me3
Gpr137	10.7308	H3K4me3
Bad	3.65803	H3K4me3
Plcb3	0.851302	H3K4me3
Vegfb	18.0403	H3K4me3
Dnajc4	3.30385	H3K4me3
Fermt3	0.0931384	none
Stip1	55.5453	H3K4me3
Rcor2	6.19451	none
Mark2	53.5174	H3K4me3
Spindoc	5.37073	H3K4me3
Lgals12	0.0577394	none
Plaat5	0	H3K4me3
Smc3	6.0676	H3K4me3
Pdcd4	24.2317	none
Shoc2	9.70938	H3K4me3
Gpam	2.60797	none
Tectb	0.0572259	none
Acsl5	2.09694	none
Zdhhc6	5.19396	H3K4me3
Vti1a	12.1587	H3K4me3
Tcf7l2	0.41002	Bivalent
Hhex	0.110351	Bivalent
Cyp26a1	0	Bivalent
Cep55	0	H3K4me3
Rbp4	4.9279	H3K4me3
Eif3a	75.1976	H3K4me3
Pde6c	0	none
Fam45a	4.05268	H3K4me3
Prdx3	11.168	H3K4me3
Plce1	2.4308	H3K27me3
Noc3l	2.81055	H3K4me3
Hells	0.53021	H3K4me3
Cyp2c55	0	none
Cyp2c39	0	none
Cyp2c40	0	none
Sorbs1	46.707	H3K4me3
Aldh18a1	4.26329	H3K4me3
Tctn3	2.75315	H3K4me3
Ccnj	1.4464	H3K4me3
Tll2	0.0272858	H3K27me3
Dntt	0	none
Tm9sf3	32.6615	H3K4me3
Pik3ap1	0.0667714	H3K27me3
Lcor	12.2672	H3K4me3
Slit1	6.11206	H3K4me3
Smndc1	9.90597	H3K4me3
Mxi1	11.5093	H3K4me3
Add3	16.5662	H3K4me3
Xpnpep1	14.0363	none
Trim8	23.1054	H3K4me3
Arl3	67.3315	H3K4me3
Sfxn2	0.340151	H3K4me3
Maoa	0.632832	H3K4me3
Efhc2	0.827142	H3K4me3
Fundc1	19.1884	H3K4me3
Nt5c2	18.8251	H3K4me3
Dusp21	0	none
Msr1	0.00688078	none
Pdcd11	2.57167	H3K4me3
Taf5	0.81242	H3K4me3
Pcgf6	2.00294	H3K4me3
Samt4	0	none
Nr0b1	0	Bivalent
5430427O19Rik	0	none
Gk	2.06937	H3K4me3
Slk	36.8124	H3K4me3
Col17a1	0.299826	none
Sfr1	46.5591	H3K4me3
Gsto1	5.00716	Bivalent
Gsto2	0.031364	H3K4me3
Habp2	0	H3K27me3
Casp7	0.487659	Bivalent
Dclre1a	1.43741	H3K4me3
Nhlrc2	1.45928	H3K4me3
Tdrd1	0.216196	none
Vwa2	0	H3K27me3
Afap1l2	0.240962	H3K27me3
Ablim1	11.1141	H3K4me3
Trub1	3.81567	H3K4me3
Gfra1	17.5841	Bivalent
Ccdc172	0	none
Pnliprp2	0	none
Hspa12a	52.1161	H3K4me3
Slc18a2	1.30983	H3K27me3
3110040N11Rik	9.53759	H3K4me3
Btbd1	40.4133	H3K4me3
Hdgfl3	29.5538	H3K4me3
Bnc1	0.007621	H3K27me3
Gcgr	0	H3K27me3
Bhlhe22	0.583979	Bivalent
Ppp1r27	0.0971071	H3K4me3
P4hb	31.8034	H3K4me3
Arhgdia	61.4196	H3K4me3
Ints4	2.15811	H3K4me3
Alyref	9.49783	H3K4me3
Anapc11	13.1355	H3K4me3
Pcyt2	8.82577	H3K4me3
Sirt7	3.09094	H3K4me3
Tollip	23.9614	none
Pycr1	1.62496	H3K4me3
Myadml2	3.63856	H3K4me3
Aspscr1	4.99587	H3K4me3
Cenpx	3.52994	H3K4me3
Lrrc45	1.50386	H3K4me3
Mob2	6.54168	H3K4me3
Cbr2	0	none
Maged1	180.674	H3K4me3
Fasn	28.3939	H3K4me3
Arhgap19	1.05654	H3K4me3
Dus1l	5.73579	H3K4me3
Gps1	4.92823	H3K4me3
Zdhhc16	2.85701	H3K4me3
Rfng	13.4613	H3K4me3
Mms19	4.09725	H3K4me3
Slc16a3	0.98201	H3K4me3
Csnk1d	24.7531	H3K4me3
Cd7	0	none
Sectm1a	0	H3K27me3
Ogfod3	1.17344	H3K4me3
Rab40b	28.5537	H3K4me3
Ubtd1	1.56058	H3K4me3
Ankrd2	0.0633822	none
Wdr45b	18.575	H3K4me3
Fn3k	13.5304	H3K4me3
Hoga1	0.0552351	none
Pi4k2a	7.3866	H3K4me3
R3hcc1l	4.71153	H3K4me3
Loxl4	0.0307748	H3K27me3
Hps1	0.852142	H3K4me3
Cnnm1	23.8235	H3K4me3
Got1	126.653	H3K4me3
Entpd7	1.39545	H3K4me3
Cutc	0.783593	H3K4me3
Abcc2	0	none
Dnmbp	4.31926	H3K4me3
Cpn1	0.232501	none
Cyp2c23	0.333628	none
Erlin1	9.76021	H3K4me3
Chuk	3.01471	H3K4me3
Cwf19l1	2.95779	H3K4me3
Bloc1s2-ps	0.523061	none
Scd3	0.626856	none
Scd2	63.6035	H3K4me3
Ndufb8	59.4805	H3K4me3
Sema4g	1.27347	H3K4me3
Mrpl43	11.0848	H3K4me3
Twnk	3.25506	H3K4me3
Sfxn3	23.1673	H3K4me3
Kazald1	0.205484	Bivalent
Tlx1	0	H3K27me3
Lbx1	0	H3K27me3
Btrc	18.3021	H3K4me3
Poll	1.73219	H3K4me3
Fgf8	0.0783744	H3K27me3
Oga	143.563	H3K4me3
Kcnip2	57.8811	H3K4me3
Ldb1	38.1319	H3K4me3
Gbf1	14.4301	Bivalent
Nfkb2	0.153618	H3K4me3
Fbxl15	2.49971	H3K4me3
Mfsd13a	4.36608	none
Actr1a	33.9964	H3K4me3
Pitx3	0	H3K27me3
Sufu	2.48649	H3K4me3
Hexa	2.13929	H3K4me3
Arih1	30.1057	H3K4me3
Bbs4	15.9235	H3K4me3
Adpgk	2.32166	H3K4me3
Parp6	5.98005	H3K4me3
Limd1	0.417961	H3K4me3
Sacm1l	5.54988	H3K4me3
Fyco1	6.20311	H3K4me3
Slc6a20b	0.0787843	none
Lztfl1	12.7307	H3K4me3
Tbl1x	12.0489	H3K4me3
Zfhx4	4.07007	Bivalent
Ribc1	0.109294	H3K4me3
Hsd17b10	2.0824	H3K4me3
Huwe1	52.6872	H3K4me3
Fam120c	11.1258	H3K4me3
Tsr2	34.214	H3K4me3
Fgd1	1.85724	H3K4me3
Gnl3l	48.2042	H3K4me3
Maged2	10.3349	H3K4me3
Apex2	2.08698	none
Alas2	0.595553	none
Pfkfb1	0.0426675	H3K4me3
Tro	178.126	H3K4me3
Abhd6	10.2581	H3K4me3
Flnb	0.388191	H3K4me3
Dnase1l3	0.0122594	none
Polr3a	5.64079	H3K4me3
Sat1	2.2246	H3K4me3
Acot9	1.89853	H3K4me3
4933436I01Rik	0	none
Prdx4	2.62024	none
Rps24	43.6068	H3K4me3
Ptprj	28.3216	H3K4me3
Banp	2.96672	H3K4me3
Car5a	0	none
Jph3	61.9442	H3K4me3
Itgb8	4.0257	H3K4me3
Sp4	15.8525	H3K4me3
Atp10a	0.327286	H3K27me3
Ube3a	53.1397	H3K4me3
Padi3	0.00853317	none
Padi1	0.034219	none
Padi4	0	none
Kdm5c	7.51604	H3K4me3
Gpr143	0	H3K27me3
Sbds	42.6725	H3K4me3
Rabgef1	8.23701	H3K4me3
Mettl7b	0	none
Itga7	0.0885759	Bivalent
Rdh5	0.16946	H3K4me3
Cd63	0.515659	none
Gdf11	2.91177	Bivalent
Ormdl2	0.160282	H3K4me3
Dnajc14	12.3379	H3K4me3
Mmp19	0.0879652	none
Dgka	0.471461	H3K27me3
Cdk2	0.0115974	Bivalent
Pmel	0.0242056	Bivalent
Rps26	42.8323	H3K4me3
Pa2g4	21.6915	H3K4me3
Esyt1	0.395967	Bivalent
Smarcc2	19.0434	H3K4me3
Cdh9	4.50535	H3K4me3
Chmp6	2.33039	H3K4me3
Baiap2	81.15	H3K4me3
Rnf41	15.7305	H3K4me3
Nabp2	29.0961	H3K4me3
Aatk	24.3562	H3K4me3
Tepsin	1.60588	H3K4me3
Fscn2	0.0590354	none
Cnpy2	5.50227	H3K4me3
Il23a	0.0408431	none
Faap100	1.79274	H3K4me3
Pde6g	0	none
Mip	0	H3K27me3
Atp5b	892.367	H3K4me3
Prim1	0.148587	H3K4me3
Hsd17b6	0	none
Tac2	0.382893	none
Myo1a	0.0142225	none
Nab2	25.0484	H3K4me3
Shmt2	2.9124	H3K4me3
R3hdm2	78.2947	H3K4me3
Inhbc	0.050334	none
Gli1	0	H3K27me3
Ddit3	19.708	H3K4me3
Mbd6	2.47049	H3K4me3
Dctn2	11.064	H3K4me3
Ttc4	9.11813	H3K4me3
Pip4k2c	15.1588	H3K4me3
Bsnd	0.0116635	none
Katnal2	2.19507	H3K4me3
Hdhd2	17.4469	H3K4me3
Agap2	100.707	none
Pias2	2.76704	H3K4me3
St8sia5	5.96549	H3K4me3
Rnf165	14.6966	H3K4me3
Atp5a1	66.1342	H3K4me3
Pstpip2	2.40825	none
Crisp1	0	none
Avil	0.0222548	none
Crisp3	0	none
Atp23	2.59616	H3K4me3
Usp33	38.2964	H3K4me3
Clns1a	6.37868	H3K4me3
Gm9752	0.116727	none
Paip1	4.46122	H3K4me3
Nnt	1.36631	H3K4me3
Cd163l1	0	none
Paox	0.592184	H3K4me3
Echs1	5.66767	H3K4me3
Fuom	8.80082	H3K4me3
Prap1	0	none
Caly	227.544	H3K4me3
Msx3	0.142545	H3K27me3
Zfp511	3.83895	H3K4me3
Adam8	0.0210567	none
Tubgcp2	11.692	H3K4me3
Adgra1	11.4861	H3K4me3
Inpp5a	8.11947	H3K4me3
Dpysl4	3.51181	H3K4me3
Cyp2e1	0	none
Syce1	0.0933825	none
Urah	0.0921601	none
Odf3	0.0192107	none
Bet1l	3.20501	H3K4me3
Ric8a	6.56096	H3K4me3
Sirt3	5.61028	H3K4me3
Psmd13	5.27623	H3K4me3
Cox8b	0	none
Ifitm5	0	none
Ifitm1	0	H3K27me3
Ifitm3	0.826918	H3K27me3
Sigirr	0.0189542	H3K4me3
Ptdss2	2.23062	H3K4me3
Drd4	0.0246186	Bivalent
Cdhr5	0	none
Irf7	0.0419206	none
Hras	59.6168	H3K4me3
Lmntd2	0	H3K4me3
Taldo1	15.5987	H3K4me3
Eps8l2	0.058219	none
Tmem80	1.84815	H3K4me3
Pidd1	0.419588	none
Rplp2	34.6922	H3K4me3
Pnpla2	1.45123	H3K4me3
Cd151	0.679402	H3K4me3
Tspan4	1.29542	H3K4me3
Chid1	10.9348	H3K4me3
Muc2	0	none
Tktl2	0.0328953	none
Tmem192	1.65693	H3K4me3
Apool	0.524663	H3K4me3
Satl1	0.0195905	none
2010106E10Rik	0	none
Zfp711	2.04294	H3K4me3
Chm	14.2677	H3K4me3
Crcp	4.11378	H3K4me3
Asl	4.12245	H3K4me3
Gusb	2.19138	H3K4me3
Phkg1	1.29067	none
Sumf2	1.5301	H3K4me3
Tm9sf2	65.7824	H3K4me3
Clybl	1.06025	H3K4me3
Fgf14	26.133	H3K4me3
Farp1	2.13562	Bivalent
Slc15a1	0	H3K27me3
Dock9	11.0216	H3K4me3
Tnrc6c	9.88141	H3K4me3
Tmc6	0.0754683	none
6030468B19Rik	0	none
Tk1	0.250832	none
Cant1	14.675	H3K4me3
Rbfox3	148.383	none
Cbx2	0.289273	Bivalent
Cbx8	5.28805	Bivalent
Gaa	53.8518	H3K4me3
Eif4a3	26.722	H3K4me3
Nptx1	29.7776	Bivalent
Rptor	7.01142	H3K4me3
Pde8a	0.190071	Bivalent
Cpeb1	3.05056	H3K4me3
Nat1	0.0762376	H3K27me3
Tma16	4.71724	H3K4me3
Dach2	0.017433	Bivalent
Klhl4	0.929628	H3K4me3
Zfp202	0.530698	H3K4me3
Copg2	16.7345	H3K4me3
Podxl	4.37606	H3K4me3
Mkln1	6.96365	H3K4me3
Map3k7cl	0.016305	H3K27me3
Bach1	1.84123	H3K4me3
Cct8	32.0742	H3K4me3
Usp16	1.79046	H3K4me3
Phf6	1.9951	H3K4me3
Hprt	23.7323	H3K4me3
Gm7628	0.0127401	none
Ccdc51	1.2262	H3K4me3
Atrip	3.91736	H3K4me3
Shisa5	4.22794	none
Pfkfb4	0.634897	H3K4me3
Col7a1	0.00303109	H3K27me3
Uqcrc1	15.7173	H3K4me3
Tmem89	0	none
Arhgef9	233.639	H3K4me3
Cnksr2	197.548	H3K4me3
Rps6ka6	4.06314	none
Tmem47	64.3158	H3K4me3
